1244.00, -0.014
1249.00, -0.167
1245.50, 0.188
1241.00, 0.167
1234.00, 0.208
1228.00, -0.019
1227.50, 0.208
1225.00, 0.045
1221.80, 0.167
1225.00, 0.021
1214.00, 0.048
1206.00, 0.114
1206.00, 0.042
1210.00, -0.022
1208.00, 0.167
1200.00, 0.062
1194.00, 0.215
1191.00, -0.033
1186.50, 0.077
1196.00, 0.077
1190.00, 0.103
1177.00, 0.044
1176.50, 0.088
1170.00, 0.167
1170.50, 0.208
1170.00, 0.024
1166.50, 0.029
1165.00, 0.12
1170.00, -0.024
1169.00, 0.214
1164.00, 0.012
1157.00, 0.033
1166.00, -0.044
1169.00, -0.092
1170.00, 0.088
1180.00, -0.127
1199.00, 0.037
1182.00, 0.127
1176.00, -0.008
1187.00, -0.155
1200.00, -0.167
1193.00, -0.175
1180.00, 0.128
1183.50, -0.022
1187.00, 0.381
1177.50, -0.083
1180.00, 0.2
1165.00, 0.185
1158.00, 0.154
1161.00, 0.119
1155.00, 0.153
1159.00, 0.156
1155.50, -0.056
1155.00, 0.148
1155.00, 0.381
1154.00, 0.139
1160.00, -0.028
1160.00, -0.259
1153.50, 0.033
1158.00, 0.083
1152.00, 0.233
1159.00, 0.083
1176.00, -0.167
1163.00, 0.122
1160.00, 0.091
1154.50, 0.139
1149.00, -0.091
1152.00, 0.271
1158.00, -0.182
1158.00, -0.2
1161.50, -0.097
1164.50, -0.15
1162.00, -0.05
1162.00, -0.125
1164.00, -0.229
1164.50, -0.296
1178.00, -0.375
1175.00, 0.045
1185.00, -0.258
1179.90, -0.15
1184.50, -0.204
1176.00, 0.093
1170.50, 0.042
1170.00, -0.017
1164.00, 0.093
1152.00, -0.167
1152.00, 0.015
1142.00, 0.167
1135.00, 0.092
1133.00, 0.174
1130.00, -0.024
1119.50, 0.167
1124.50, -0.056
1122.50, -0.196
1121.50, 0.078
1125.00, -0.296
1125.50, -0.136
1127.50, 0.042
1137.00, -0.333
1140.50, -0.121
1147.00, -0.231
1148.00, 0.125
1161.00, -0.073
1164.00, 0.026
1148.50, -0.045
1156.00, -0.083
1168.50, -0.269
1160.00, 0.107
1147.00, 0.05
1155.00, -0.333
1174.00, -0.092
1169.00, -0.154
1160.00, -0.097
1159.00, 0.111
1158.00, -0.133
1153.00, 0.25
1150.00, -0.233
1143.00, 0.111
1150.50, -0.091
1157.00, -0.259
1148.50, -0.097
1148.00, -0.106
1155.00, -0.093
1164.00, 0.069
1158.00, 0.0
1155.50, 0.1
1144.00, 0.117
1146.00, 0.259
1141.00, 0.067
1132.00, 0.038
1135.00, 0.017
1131.00, 0.296
1133.00, 0.13
1126.00, 0.188
1133.00, 0.083
1134.50, 0.019
1129.50, 0.233
1135.00, -0.083
1133.50, -0.062
1137.00, -0.104
1137.50, 0.146
1135.50, 0.071
1140.50, -0.024
1139.00, -0.069
1133.00, 0.014
1131.50, 0.167
1126.00, -0.167
1126.00, 0.167
1126.00, 0.227
1123.00, 0.167
1123.20, -0.083
1121.50, 0.152
1120.50, -0.028
1114.00, 0.178
1114.50, 0.106
1122.00, -0.158
1113.00, -0.149
1108.00, -0.083
1108.50, -0.119
1119.50, -0.083
1116.00, -0.125
1108.00, 0.036
1108.00, -0.012
1110.00, -0.197
1104.00, -0.067
1112.00, -0.093
1122.00, -0.088
1113.00, 0.083
1107.50, 0.056
1118.00, -0.026
1117.00, 0.097
1141.50, -0.048
1153.50, -0.093
1124.00, 0.092
1137.00, 0.0
1137.00, -0.076
1132.50, -0.026
1136.00, -0.074
1152.50, -0.028
1143.00, 0.077
1169.00, -0.147
1206.50, -0.129
1219.00, -0.257
1273.00, -0.103
1241.50, -0.172
1220.00, -0.012
1191.00, -0.071
1204.00, -0.119
1232.00, -0.077
1200.00, -0.083
1200.00, -0.083
1234.00, -0.008
1236.50, -0.073
1254.00, 0.01
1246.00, -0.155
1250.00, 0.117
1220.00, 0.021
1228.00, 0.097
1212.00, -0.128
1213.00, -0.09
1197.00, 0.061
1175.00, -0.043
1183.00, -0.042
1186.00, 0.061
1200.00, 0.076
1216.50, -0.106
1203.50, 0.026
1218.00, -0.077
1213.00, -0.077
1224.00, 0.015
1229.00, 0.283
1225.00, 0.067
1219.00, -0.042
1223.00, 0.045
1208.00, 0.167
1200.00, 0.011
1204.00, -0.03
1207.00, -0.015
1199.00, 0.015
1197.00, 0.148
1202.00, 0.25
1215.00, -0.019
1208.00, -0.019
1205.50, 0.111
1202.00, 0.074
1195.00, 0.13
1188.50, 0.153
1180.00, 0.083
1186.00, -0.093
1184.00, -0.1
1186.00, 0.0
1174.00, 0.182
1169.00, 0.115
1169.50, 0.15
1166.00, 0.083
1162.00, 0.037
1160.50, 0.214
1169.00, -0.103
1182.50, -0.128
1190.00, -0.107
1187.00, -0.148
1189.00, -0.182
1176.00, 0.083
1172.50, 0.267
1174.00, 0.067
1185.00, -0.121
1182.00, 0.15
1194.00, -0.153
1192.00, 0.015
1191.00, -0.106
1196.00, -0.056
1192.00, 0.188
1198.00, -0.056
1185.00, 0.167
1180.50, 0.093
1178.00, 0.0
1171.00, 0.125
1179.00, -0.167
1173.00, -0.13
1164.00, 0.185
1165.00, 0.067
1159.00, 0.15
1161.50, 0.062
1162.50, 0.167
1163.00, 0.111
1159.00, 0.0
1161.00, -0.111
1155.00, 0.208
1148.00, 0.048
1149.00, 0.076
1141.00, 0.03
1135.00, 0.179
1126.00, 0.119
